time_s,North_m,East_m,Down_m,Vel_N_ms,Vel_E_ms,Vel_D_ms,ECEF_X_m,ECEF_Y_m,ECEF_Z_m
208.5,2322.484826281691,-1778.4303754008474,-1918.8238189686904,13.500886249100256,-31.947285161791388,-29.31181632905256,3508984.4897466167,777228.7357865683,5253867.729497695
208.51,2322.6200402302857,-1778.7501156400751,-1919.1173803424829,13.514558645538235,-31.965111012222476,-29.341363690633028,3508984.611046957,777228.4351915509,5253868.048282538
208.52,2322.7552437558356,-1779.0698045636711,-1919.4110862901946,13.51842126347819,-31.967631918222427,-29.360851111635718,3508984.732423954,777228.1346661177,5253868.367181069
208.53,2322.890530007275,-1779.3893448068936,-1919.7047581096729,13.525223800753787,-31.958560204291423,-29.36507165994527,3508984.8536832104,777227.8342668448,5253868.6860978985
208.54,2323.0255903445836,-1779.7089131563446,-1919.998176220155,13.512430407884695,-31.95741005180796,-29.349564638828717,3508984.974991654,777227.5338497016,5253869.0046778945
208.55,2323.1607040098093,-1780.0286447225487,-1920.2914919547213,13.51172114167846,-31.967907783209405,-29.33757054704703,3508985.0962362234,777227.2332511864,5253869.323203222
208.56,2323.295737798614,-1780.348549926044,-1920.58483262894,13.506159648276858,-31.982982839234893,-29.335235175205174,3508985.2175965984,777226.9325005168,5253869.641704256
208.57,2323.4307216238994,-1780.6683263307077,-1920.8785445969042,13.50097487895628,-31.979421277713392,-29.35920960950651,3508985.3391732164,777226.6319297914,5253869.9604842225
208.58,2323.5657713864084,-1780.9881344726828,-1921.172620313812,13.503642441025434,-31.98034990308611,-29.391451003661498,3508985.4609031677,777226.3313605984,5253870.279602057
208.59,2323.7009970803247,-1781.3080841025474,-1921.466832141468,13.516260392090265,-31.990091980904165,-29.411272218849312,3508985.582596482,777226.0306383384,5253870.598931375
208.6,2323.836345101805,-1781.6280995304373,-1921.761130054314,13.528621560347863,-31.997725872603628,-29.423618299125785,3508985.704252564,777225.7298404122,5253870.918400666
208.61,2323.9718143997343,-1781.9481724079892,-1922.0553324965624,13.540827027803784,-32.004100468289906,-29.421368894834906,3508985.8257707865,777225.4289530304,5253871.237859207
208.62,2324.1072725674967,-1782.2683222068076,-1922.349361577304,13.544153511399712,-32.01135342570957,-29.409061731368524,3508985.9472194975,777225.1279714217,5253871.5571681345
208.63,2324.242669429605,-1782.5884844926848,-1922.6431210469923,13.541175283033333,-32.01460355834479,-29.386985251949547,3508986.068572399,777224.8269557507,5253871.876219642
208.64000000000001,2324.3779991153697,-1782.9086118216187,-1922.9366948082707,13.535704122217934,-32.01335646675199,-29.367245850832035,3508986.189870007,777224.5259636117,5253872.19507981
208.65,2324.513128057629,-1783.2287987036088,-1923.2303332725237,13.520497482257806,-32.0169109777954,-29.364979569536754,3508986.3113780934,777224.2249571992,5253872.513880598
208.66,2324.6481328017153,-1783.548972377579,-1923.5241382655126,13.507148766549516,-32.01721527223703,-29.375326076994263,3508986.433074995,777223.9240062363,5253872.832749252
208.67000000000002,2324.783092197316,-1783.8691614193106,-1923.8179579911907,13.499675956238594,-32.018341222262094,-29.379757121577285,3508986.554819923,777223.623050194,5253873.151604588
208.68,2324.9180065797937,-1784.1894285501733,-1924.1118511282905,13.494184147562358,-32.023922480399094,-29.386128184100308,3508986.676658413,777223.3220349335,5253873.470495317
208.69,2325.0528908554465,-1784.5097806259198,-1924.405753672222,13.490346395367986,-32.031445898752416,-29.388879027840186,3508986.7985447817,777223.0209432896,5253873.789376895
208.70000000000002,2325.1877879855215,-1784.8302635100754,-1924.6996833540659,13.489924131521278,-32.0426742562719,-29.39160512068146,3508986.9204640226,777222.7197249504,5253874.108288142
208.71,2325.322812724416,-1785.1511483802592,-1924.993854376316,13.498290586302238,-32.07321611642509,-29.408603212865827,3508987.0424998617,777222.4181207238,5253874.427470715
208.72,2325.4577451878627,-1785.4721010208102,-1925.2882686507392,13.494927712027948,-32.08791475880907,-29.430486036844428,3508987.164758415,777222.1164965228,5253874.746802548
208.73000000000002,2325.59265688484,-1785.7930309263284,-1925.5829197130786,13.492422349002226,-32.09129863098802,-29.45356618098543,3508987.2871587914,777221.8149270974,5253875.066318507
208.74,2325.727638293238,-1786.1141415337331,-1925.8779464020909,13.496234673958792,-32.10447339401748,-29.486301382106163,3508987.4097482613,777221.513214552,5253875.386184279
208.75,2325.862733590951,-1786.4354580390632,-1926.173294047669,13.50509806255968,-32.12259150177818,-29.518610173296448,3508987.532466611,777221.2113197085,5253875.706379497
208.76,2325.997952950071,-1786.7568817432102,-1926.4688185799203,13.516323276145044,-32.13577746351337,-29.541172237846464,3508987.6552051483,777220.909319538,5253876.026790749
208.77,2326.133210680609,-1787.078289709602,-1926.7642253477352,13.522623081368303,-32.1391235998079,-29.540841951759585,3508987.777844651,777220.6073135013,5253876.347126197
208.78,2326.26855337953,-1787.3997916379756,-1927.0593054592464,13.530387620157938,-32.146503103415405,-29.51895475813062,3508987.9002566068,777220.3051606956,5253876.667239307
208.79,2326.403853560346,-1787.7213792808768,-1927.3540476308715,13.530141272103345,-32.15467724136452,-29.48912971492291,3508988.022535948,777220.0028906458,5253876.987049061
208.8,2326.5391895658204,-1788.0430954692135,-1927.6484003229566,13.532447439486194,-32.16597165453916,-29.453222733366477,3508988.144600422,777219.7004412166,5253877.306556893
208.81,2326.6744977902713,-1788.3649338211296,-1927.942230004543,13.531364096883964,-32.17788069189587,-29.406386377715815,3508988.266426689,777219.3978137635,5253877.625616617
208.82,2326.8097126113694,-1788.6867054825502,-1928.2355813377771,13.524776083180548,-32.177404339025415,-29.35888434979288,3508988.3880513087,777219.0952098558,5253877.944228264
208.83,2326.945010113806,-1789.0084451606592,-1928.5285567429632,13.528092168125745,-32.17511333415376,-29.317988488611835,3508988.509395882,777218.7925765355,5253878.2625755435
208.84,2327.08030272509,-1789.3301164141276,-1928.8217763328976,13.528871481359428,-32.16978802108901,-29.32063553342723,3508988.630863621,777218.4900406506,5253878.581121993
208.85,2327.2156377896827,-1789.6516927993605,-1929.1153324505262,13.531961427396048,-32.16168837185543,-29.343953011726075,3508988.752461267,777218.1876307854,5253878.899970596
208.86,2327.351219076958,-1789.9733266498613,-1929.4091669071684,13.54940626305553,-32.16281950951549,-29.370281470708328,3508988.8740253993,777217.885154615,5253879.2191878185
208.87,2327.4867948646124,-1790.2949864366606,-1929.7033042496773,13.554854582130135,-32.16492563769149,-29.39924998697252,3508988.9957658644,777217.5826910256,5253879.53865241
208.88,2327.6225509207784,-1790.6168387466314,-1929.9976082316703,13.568688594384817,-32.1784625596474,-29.42001551725628,3508989.1174940113,777217.2800274903,5253879.858356168
208.89000000000001,2327.758181176163,-1790.9386547131107,-1930.2920334595788,13.564913222347533,-32.1805519628969,-29.435020354383788,3508989.239382394,777216.9774367585,5253880.1780894445
208.9,2327.8937225367963,-1791.2604664172588,-1930.5865251751038,13.557728462500076,-32.180964281022916,-29.44445454870937,3508989.3613781133,777216.6748742231,5253880.497827713
208.91,2328.0293018923353,-1791.5824820002226,-1930.8811939105385,13.557866495339175,-32.19469363980145,-29.45940056196934,3508989.4834845257,777216.3721274203,5253880.817733728
208.92000000000002,2328.16487500883,-1791.904939094173,-1931.1761813799635,13.557496592264929,-32.22870415583604,-29.485631501858762,3508989.605866639,777216.0689895661,5253881.137899801
208.93,2328.3004343615403,-1792.227466355955,-1931.4712894183251,13.556455709541815,-32.24471885341251,-29.50241309717141,3508989.7283412586,777215.7658003734,5253881.458157835
208.94,2328.435836770306,-1792.5499349608997,-1931.7665540874505,13.545645817853316,-32.24614662954226,-29.518449012456447,3508989.8510158435,777215.4627156613,5253881.778457135
208.95000000000002,2328.5713090145523,-1792.8726602770935,-1932.0618749793375,13.546698204752284,-32.26373663799416,-29.52754249859137,3508989.973720556,777215.1593746761,5253882.098842197
208.96,2328.706842572832,-1793.195645077311,-1932.3571569060593,13.551136610067251,-32.286898912563046,-29.527975940942,3508990.0964106224,777214.8557646369,5253882.419229517
208.97,2328.8424009918117,-1793.5186020151893,-1932.6524078620887,13.554273475145923,-32.292762179834355,-29.52605572182995,3508990.219057579,777214.5521735675,5253882.739605206
208.98000000000002,2328.977972014791,-1793.8414702439172,-1932.947510268676,13.556159343682527,-32.28880266352525,-29.5155123672091,3508990.341593587,777214.2486487348,5253883.059865145
208.99,2329.1136133885166,-1794.1642652190612,-1933.2423559000476,13.561478030598954,-32.28259924586283,-29.494879586730352,3508990.4639159674,777213.9451515106,5253883.379952312
209.0,2329.2492915346083,-1794.4870501094417,-1933.5370513402556,13.565702383317596,-32.27985913187577,-29.477989230888397,3508990.5861240285,777213.6416392361,5253883.699935962
209.01,2329.3850508441687,-1794.8097676499453,-1933.8316524822046,13.572521395767001,-32.27445575700072,-29.466072566251395,3508990.7082002065,777213.3381666712,5253884.019887276
209.02,2329.520784465291,-1795.1327537325942,-1934.1264176757609,13.5730818452204,-32.29055744311821,-29.473037080515343,3508990.8304453827,777213.0344565457,5253884.339959801
209.03,2329.6565631613516,-1795.4556534665398,-1934.4214506389158,13.576273672319756,-32.29016809334312,-29.49320994931951,3508990.952782451,777212.730855273,5253884.660279096
209.04,2329.792349154974,-1795.7784486288162,-1934.716469756715,13.577824134898258,-32.28306686442312,-29.499011226962118,3508991.0750833633,777212.4273530908,5253884.980591046
209.05,2329.9281645622036,-1796.1013844683314,-1935.0116497081754,13.580301852256575,-32.29007827888622,-29.5116672125908,3508991.1974793123,777212.1237279058,5253885.301052531
209.06,2330.063937637199,-1796.4245338604167,-1935.30675905988,13.57830560489298,-32.3066522433485,-29.511179193082455,3508991.319916963,777211.8198932268,5253885.621431832
209.07,2330.1996752184778,-1796.747777813759,-1935.601634435346,13.575273942482484,-32.31848097911294,-29.495418093085195,3508991.4422753183,777211.5159440793,5253885.941597695
209.08,2330.335365446211,-1797.0712143696644,-1935.896537340791,13.571106495527559,-32.33526407085531,-29.491999739367795,3508991.5647287574,777211.2118187496,5253886.261759696
209.09,2330.470916320981,-1797.3947776548293,-1936.1915560058046,13.560427134822389,-32.349307048179476,-29.49857759986081,3508991.687385705,777210.907608787,5253886.581939057
209.1,2330.606373628802,-1797.7182844569834,-1936.4867483322723,13.550629549359128,-32.35022251476404,-29.512347683456685,3508991.810201276,777210.6034918997,5253886.902209408
209.11,2330.7417976368424,-1798.0419144295154,-1936.7821971432786,13.545143710204034,-32.358739029220196,-29.534036686434405,3508991.933211224,777210.2992919977,5253887.222673124
209.12,2330.877267778013,-1798.3656646722984,-1937.078094327673,13.546390636081593,-32.3695958791091,-29.57115788839445,3508992.0564561365,777209.9950210628,5253887.543533549
209.13,2331.012735109021,-1798.6895650686338,-1937.3743274245312,13.54661894804783,-32.383225061777395,-29.605925785761908,3508992.1799202636,777209.6906449874,5253887.864670165
209.14000000000001,2331.1483296265365,-1799.0134733674458,-1937.6707656164763,13.555174147935542,-32.38829495370196,-29.631188099776292,3508992.3033960196,777209.3862633989,5253888.186047898
209.15,2331.2838664037154,-1799.3373906259183,-1937.9673100138305,13.554176493401222,-32.39058223593289,-29.64668918769636,3508992.4269786314,777209.0818963563,5253888.507480985
209.16,2331.4194785682967,-1799.6614062064184,-1938.2637820846246,13.558869780105637,-32.39789945943668,-29.64703445365487,3508992.550481992,777208.7774110025,5253888.828896656
209.17000000000002,2331.5551874875764,-1799.985589536674,-1938.5600378619297,13.56688449753583,-32.41152185307408,-29.63272996609326,3508992.6738248677,777208.4727181843,5253889.150187878
209.18,2331.690987014277,-1800.3097242585407,-1938.8559728554687,13.575596581039258,-32.41282209753805,-29.606576249013276,3508992.7969079674,777208.1680174837,5253889.47126479
209.19,2331.826789801821,-1800.6337159160444,-1939.1514997983186,13.578718037642236,-32.40371788017817,-29.57065499519715,3508992.919733424,777207.86340613,5253889.792006112
209.20000000000002,2331.9628081065207,-1800.9580097745798,-1939.4468157209799,13.594126303210555,-32.420829878714414,-29.544613171977634,3508993.04233456,777207.5584354141,5253890.112694128
209.21,2332.0987892214926,-1801.2823480332931,-1939.7421610681738,13.596783106159934,-32.42949388390571,-29.53789425252586,3508993.1649914933,777207.253431605,5253890.433385564
209.22,2332.234778592435,-1801.606534723585,-1940.0373949585262,13.598219060494758,-32.42227732944081,-29.52822410700507,3508993.287547726,777206.9485606976,5253890.753989477
209.23000000000002,2332.3707311923663,-1801.930831087591,-1940.3323213416115,13.596246367686572,-32.42718339110675,-29.504500292905973,3508993.4099886045,777206.6435518356,5253891.074318429
209.24,2332.5065471113403,-1802.255209313559,-1940.6272031967858,13.586476697535387,-32.43427620738902,-29.4936237869539,3508993.5325331185,777206.3384821271,5253891.394533702
209.25,2332.6423713009353,-1802.5795713462635,-1940.9221644975237,13.583771545548489,-32.43556092893035,-29.495294653111824,3508993.6551110586,777206.0334364272,5253891.7148193205
209.26,2332.7781420546153,-1802.9038754467258,-1941.2173093935426,13.579307415018206,-32.43212702077363,-29.508091285753036,3508993.7778203655,777205.7284792358,5253892.035226708
209.27,2332.9140342795645,-1803.228268872752,-1941.5126485374294,13.585917456647858,-32.43693742414093,-29.52530670488901,3508993.900557608,777205.4234367459,5253892.355863029
209.28,2333.04992543688,-1803.5526738933945,-1941.8080917788784,13.588049599586153,-32.4393138693944,-29.5379850309822,3508994.0233553704,777205.1183958155,5253892.67658483
209.29,2333.1859639592512,-1803.8773835732159,-1942.1037530148615,13.59858466506105,-32.460416630193315,-29.55674410572862,3508994.1462198724,777204.813057625,5253892.99756976
209.3,2333.3221589823124,-1804.2024539444903,-1942.3997707832398,13.612529762635331,-32.491496971953154,-29.586765940157417,3508994.269231935,777204.5073827213,5253893.318937518
209.31,2333.458234815313,-1804.5274174652122,-1942.696178761421,13.609232103241432,-32.49473371884952,-29.622787202116466,3508994.3925312655,777204.2018810479,5253893.640560922
209.32,2333.5943416903456,-1804.8524685885375,-1942.9928559304985,13.610202336448134,-32.501652813302684,-29.65274035779727,3508994.5159722986,777203.8963210991,5253893.962424381
209.33,2333.730483346222,-1805.1777671796572,-1943.2895880358365,13.612844461889285,-32.520457036192404,-29.666387155015443,3508994.639469048,777203.5905200269,5253894.284352825
209.34,2333.8666352657015,-1805.5032220661342,-1943.5863374077735,13.614409444812178,-32.53714479488111,-29.672087216748825,3508994.763000866,777203.2845666393,5253894.606301319
209.35,2334.0028015246057,-1805.8288136812828,-1943.8829407870644,13.615887084469433,-32.551822628784336,-29.664254424819937,3508994.8864705986,777202.97845941,5253894.928137152
209.36,2334.138871471097,-1806.154378276831,-1944.1794470699997,13.609958795118649,-32.55491392777206,-29.65517036297734,3508995.0099589224,777202.6723839857,5253895.249838537
209.37,2334.274908753199,-1806.4797727152834,-1944.475817966896,13.605805052853706,-32.54460055053814,-29.643116591025024,3508995.133362414,777202.3664640276,5253895.5714096
209.38,2334.4109159049094,-1806.8051899068332,-1944.7719573469285,13.602411779227904,-32.5426796389678,-29.623664215375086,3508995.2566680666,777202.0604990405,5253895.892772275
209.39000000000001,2334.5468984912377,-1807.1304936040458,-1945.0679382783576,13.599642983158741,-32.53447304125106,-29.606616874306667,3508995.3798819697,777201.7546299414,5253896.213990113
209.4,2334.6829567419936,-1807.4557936252731,-1945.3638571645547,13.603764379640335,-32.531492439354395,-29.596798043703906,3508995.502999935,777201.4487433081,5253896.535199192
209.41,2334.819064165159,-1807.781097063382,-1945.6599484328444,13.608416338441033,-32.53072670733412,-29.60501727986111,3508995.6261735763,777201.1428655357,5253896.856578468
209.42000000000002,2334.955220255166,-1808.1063971062192,-1945.9561799715855,13.613211460166806,-32.53024510964387,-29.61710839402919,3508995.749384198,777200.8369994514,5253897.178101103
209.43,2335.091344297816,-1808.4316622535143,-1946.2524657340682,13.612673316727069,-32.5277581994631,-29.624753662534975,3508995.8726428933,777200.5311797855,5253897.499650555
209.44,2335.227448657207,-1808.7570701385725,-1946.5487327799103,13.611181713674025,-32.536445086753716,-29.62605428855755,3508995.9959381404,777200.2252220213,5253897.821173461
209.45000000000002,2335.3635655997914,-1809.082500079458,-1946.8448681899947,13.611523368641206,-32.54081110649052,-29.617712111556674,3508996.1191557474,777199.919224427,5253898.142594592
209.46,2335.499480551306,-1809.4080602875638,-1947.141170162331,13.598171165852623,-32.550950929667984,-29.626035529795267,3508996.2426560833,777199.6131561638,5253898.464039871
209.47,2335.6353292089752,-1809.733672708538,-1947.437490258132,13.58930090016852,-32.55781172713711,-29.630018274236136,3508996.366231201,777199.3070510193,5253898.785462857
209.48000000000002,2335.7712823380925,-1810.0592715637067,-1947.7337824608976,13.593308900741832,-32.55919426380836,-29.629486272812336,3508996.489703731,777199.0009369947,5253899.106921526
209.49,2335.9072567846965,-1810.3850200938473,-1948.0302476850102,13.596066065756668,-32.56963344213124,-29.640843689108966,3508996.6132864743,777198.6946941197,5253899.428535256
209.5,2336.043359057659,-1810.7107994910057,-1948.3267958879396,13.605506895833201,-32.57517097050653,-29.650161451452583,3508996.7368182703,777198.3884083151,5253899.750289482
209.51,2336.179603663617,-1811.0366353280988,-1948.623414552434,13.61814268907866,-32.58077947455479,-29.657964787598612,3508996.86028608,777198.0820504903,5253900.072182012
209.52,2336.3159260680304,-1811.362552628488,-1948.9200937397695,13.627541168696945,-32.58807986296163,-29.664600747958787,3508996.9837419665,777197.7756065716,5253900.394168337
209.53,2336.4522840080817,-1811.6886394507424,-1949.2170612822147,13.63304302030534,-32.60181479290487,-29.686036413015394,3508997.107364204,777197.4690259357,5253900.71641309
209.54,2336.58856504588,-1812.0148128078704,-1949.514347304012,13.6297501742511,-32.61216208491374,-29.714413600430294,3508997.2312421086,777197.1624134203,5253901.038877955
209.55,2336.724793205417,-1812.3410025872342,-1949.8116635518088,13.625127326552713,-32.61670600746395,-29.725887737273265,3508997.355182852,777196.8557980339,5253901.361338079
209.56,2336.860981969203,-1812.6672811299115,-1950.1089208735077,13.620959994905377,-32.624138197858976,-29.72578405384982,3508997.4791422887,777196.549095873,5253901.683727323
209.57,2336.997034649,-1812.9935695343981,-1950.4060425331961,13.610498617837559,-32.62727304817357,-29.716705308346857,3508997.603139245,777196.2423919402,5253902.005927863
209.58,2337.132971163429,-1813.3195438304328,-1950.7031339198725,13.59926716621939,-32.60737743815783,-29.71166095232621,3508997.727145279,777195.9360117795,5253902.328038046
209.59,2337.269060694819,-1813.6456128025488,-1951.0001721904537,13.605724466532209,-32.60705729741552,-29.706438329832785,3508997.8510191496,777195.6295052951,5253902.650190352
209.6,2337.405217290496,-1813.9717550451328,-1951.2971780259727,13.612347846605905,-32.61183528877973,-29.702535125433865,3508997.974836957,777195.3229113092,5253902.97235355
209.61,2337.5414316748183,-1814.298038036325,-1951.594209467756,13.618408232774337,-32.62281118483016,-29.702941180980382,3508998.0986526767,777195.016172684,5253903.294570417
209.62,2337.6777856639674,-1814.6243830629755,-1951.891296954126,13.629735350359415,-32.63060552506696,-29.70681286660906,3508998.2223999104,777194.709355308,5253903.616912132
209.63,2337.8142164103074,-1814.9508011485866,-1952.1885474594446,13.638628186086288,-32.638074233968645,-29.718971353884786,3508998.3461905066,777194.4024727212,5253903.939431813
209.64000000000001,2337.950609198772,-1815.2771654078012,-1952.485798646912,13.639061931985594,-32.63697538145308,-29.72306963021158,3508998.470000453,777194.0956495674,5253904.2619307125
209.65,2338.086966674366,-1815.6035387322993,-1952.78279097433,13.636852335779572,-32.637213447766754,-29.707178390686636,3508998.593698767,777193.7887923436,5253904.5841957
209.66,2338.2233504383767,-1815.9300819386824,-1953.0794662811836,13.637868363080303,-32.64861826029824,-29.680746615614478,3508998.7172386483,777193.4817259267,5253904.90621332
209.67000000000002,2338.3598113891762,-1816.2567281795273,-1953.3760934395164,13.64335281485085,-32.65928882926946,-29.668726117232808,3508998.84071212,777193.1745392226,5253905.2282345295
209.68,2338.4963078569267,-1816.5833560872275,-1953.6727871656117,13.64754877223724,-32.66162347500575,-29.6691571402278,3508998.9641894894,777192.8673721635,5253905.550330757
209.69,2338.632707029819,-1816.9097304774887,-1953.9694899805086,13.642461107727536,-32.6455005274161,-29.669906730524104,3508999.0876954435,777192.5604711409,5253905.872379789
209.70000000000002,2338.769049437681,-1817.2361857877124,-1954.2662694298588,13.636980882522334,-32.645520871591344,-29.67526556508113,3508999.2113068295,777192.2535106356,5253906.194460271
209.71,2338.905339357725,-1817.5627997004838,-1954.5633237832728,13.631654966030977,-32.65610115751904,-29.695378797934627,3508999.335145873,777191.9464382095,5253906.51673856
209.72,2339.041658215309,-1817.889617298194,-1954.8607773798653,13.631808795164039,-32.6732069244842,-29.72869940527082,3508999.459224871,777191.6392104126,5253906.839363262
209.73000000000002,2339.178015877791,-1818.2165475484037,-1955.1586825109543,13.634447092802217,-32.686419004936965,-29.769908562442424,3508999.583544833,777191.3319207182,5253907.162383166
209.74,2339.3143646044387,-1818.5435502935609,-1955.4567388879655,13.634730821934308,-32.69565602404698,-29.793728031073265,3508999.707970749,777191.024580287,5253907.485523113
209.75,2339.450876682513,-1818.8707120877011,-1955.7546983893124,13.645715468123552,-32.7093382983117,-29.795209428702833,3508999.8322460894,777190.717043504,5253907.808674809
209.76,2339.5875799478245,-1819.1979907968325,-1956.052539747765,13.66212283051165,-32.72169339247025,-29.787827070353732,3508999.956327576,777190.4093439206,5253908.131836319
209.77,2339.7243362259746,-1819.5253973442098,-1956.3503288502798,13.67112612481498,-32.73433430609448,-29.78188252388733,3509000.080365289,777190.1015036678,5253908.454984429
209.78,2339.8612075068495,-1819.852796150481,-1956.6478979178485,13.681794074379077,-32.73803186460252,-29.765232030341288,3509000.204187697,777189.7936235433,5253908.778015258
209.79,2339.998091816146,-1820.180178753915,-1956.9451524159142,13.686218622466203,-32.73818420201282,-29.738710566099865,3509000.32782339,777189.4857185626,5253909.10079329
209.8,2340.13497103742,-1820.5077529401221,-1957.2423432567498,13.687354309025878,-32.751007156912664,-29.725626269999154,3509000.4514697683,777189.1776197066,5253909.423515822
209.81,2340.271955387657,-1820.835265167003,-1957.5397086070238,13.694741447139064,-32.75115085667724,-29.73289878994031,3509000.57511365,777188.8695837642,5253909.746441775
209.82,2340.4088958484967,-1821.16272204502,-1957.837165088737,13.694277851011318,-32.74750883504084,-29.74139840388689,3509000.698830993,777188.561620828,5253910.069418406
209.83,2340.545854283761,-1821.4902633491374,-1958.1348408298647,13.695321618238124,-32.751923236256985,-29.758848895220826,3509000.8226724886,777188.2535989739,5253910.392586454
209.84,2340.682783940614,-1821.8179158499975,-1958.4324351358302,13.693751001411547,-32.76080781956454,-29.759236740694824,3509000.946516612,777187.9454637988,5253910.715670979
209.85,2340.8198079919844,-1822.1455522167125,-1958.73006901217,13.699520415804525,-32.762693737646984,-29.76200404135131,3509001.07030276,777187.6373322794,5253911.038841305
209.86,2340.9567451505336,-1822.4735291764255,-1959.0278334099316,13.695650715868561,-32.78602857444052,-29.77162792487316,3509001.194304524,777187.3288997439,5253911.3620707
209.87,2341.0935088577407,-1822.8016717041226,-1959.3254955473217,13.68279736427594,-32.80484472000446,-29.768018473044627,3509001.3184260563,777187.0203241995,5253911.685117998
209.88,2341.2301172904513,-1823.1299042927503,-1959.6229156587797,13.668161281961718,-32.817120829864955,-29.75068027139225,3509001.442559593,777186.7116590664,5253912.007877846
209.89000000000001,2341.3665007329123,-1823.4582030881688,-1959.9198498603625,13.648283240511557,-32.82562665645456,-29.712506922077143,3509001.56662236,777186.4029104025,5253912.33010937
209.9,2341.502909918875,-1823.7865685423099,-1960.216649857082,13.643373468324864,-32.83290584636271,-29.690835438760722,3509001.6906051203,777186.094075694,5253912.652244394
209.91,2341.6394944259728,-1824.115178021414,-1960.5137104292298,13.65342494097495,-32.851600569679405,-29.700983339638288,3509001.8146422855,777185.7850030975,5253912.974693479
209.92000000000002,2341.776141566391,-1824.443841484669,-1960.8110214112326,13.660950991821961,-32.86143109101519,-29.721059957920893,3509001.9387780544,777185.475897094,5253913.297384853
209.93,2341.912871256639,-1824.7725864980737,-1961.1088271650237,13.668963001309347,-32.870144603305754,-29.760736937742656,3509002.0631364686,777185.1667569855,5253913.620531781
209.94,2342.0496942144714,-1825.1012016185255,-1961.4072110965933,13.67785151732397,-32.86438957845366,-29.812507820651508,3509002.1877088347,777184.8577974334,5253913.94420926
209.95000000000002,2342.1864978250665,-1825.429620714672,-1961.7059019585272,13.679524539342918,-32.849402949566034,-29.850226768641868,3509002.312422825,777184.5490701215,5253914.268129665
209.96,2342.3233381525947,-1825.7583509122326,-1962.0047470624672,13.682530018761286,-32.86514750125599,-29.873082551436656,3509002.4372592755,777184.2400513212,5253914.592198263
209.97,2342.460153771959,-1826.087159782457,-1962.3034462015087,13.681884607874592,-32.87564053272237,-29.870970140809035,3509002.5620525945,777183.9309423568,5253914.916132266
209.98000000000002,2342.596852883614,-1826.4157136723325,-1962.6019542180984,13.673902272204675,-32.86213952444172,-29.857524504207582,3509002.686779783,777183.6220798993,5253915.239842711
209.99,2342.733454932847,-1826.7441978376896,-1962.9001691756448,13.664770684575258,-32.85299089047999,-29.833505385109838,3509002.811409337,777183.3132671876,5253915.56325624
210.0,2342.869980435878,-1827.0728436725972,-1963.1982219168235,13.6566237420323,-32.86071931702633,-29.814684581172596,3509002.9360466735,777183.0042905976,5253915.886492587
210.01,2343.0064955211756,-1827.4015864418632,-1963.496239479431,13.653213565397413,-32.86975774347384,-29.806065739186575,3509003.0606941176,777182.6952169571,5253916.209693985
210.02,2343.1429585285555,-1827.7301872911462,-1963.7941185618695,13.648605011308288,-32.86330921400475,-29.793960781296214,3509003.1852768227,777182.3862743191,5253916.532751587
210.03,2343.279438485687,-1828.0587652596757,-1964.0918762209214,13.648198800216422,-32.859634321803036,-29.781830898881438,3509003.3097742293,777182.0773361814,5253916.855718314
210.04,2343.4158596024954,-1828.3874808985684,-1964.389606032445,13.644140718095239,-32.86758738050183,-29.77593109792286,3509003.4343336867,777181.7682707974,5253917.178628925
210.05,2343.552316925099,-1828.7163185541833,-1964.6872371950803,13.645201697760642,-32.87837284554746,-29.76738785097444,3509003.558836208,777181.4590677851,5253917.501478322
210.06,2343.6888467367157,-1829.0452386717695,-1964.9848899612846,13.650387964657106,-32.88746547584423,-29.765980361809852,3509003.6833099443,777181.149773912,5253917.824386345
210.07,2343.8254554891055,-1829.3743896672731,-1965.2826803059877,13.657379469195996,-32.90588821028179,-29.774683137804228,3509003.80784552,777180.8402572687,5253918.147452525
210.08,2343.962103878326,-1829.7035697636081,-1965.580532984219,13.662352454692183,-32.91396916910225,-29.781739645725054,3509003.932389624,777180.5307127095,5253918.470592538
210.09,2344.0989350006726,-1830.0330276889079,-1965.8785262964552,13.676192298479881,-32.935184758954804,-29.7934673999562,3509004.0569236334,777180.2208813153,5253918.793951599
210.1,2344.235763337214,-1830.3626097021222,-1966.1767682419504,13.680619889423484,-32.95052914864824,-29.813952219443856,3509004.181623276,777179.9109595849,5253919.117514692
210.11,2344.3726720019713,-1830.6922649440783,-1966.4754039453983,13.687450934724918,-32.96052586276742,-29.847030986219867,3509004.306490101,777179.6009999599,5253919.441448561
210.12,2344.5096367194983,-1831.0220368241626,-1966.7742540603685,13.693464805579898,-32.97163397205512,-29.872351355202113,3509004.43145466,777179.2909425552,5253919.76559125
210.13,2344.646641606128,-1831.3519568138208,-1967.0730823171075,13.698147340776202,-32.98521065027854,-29.879334204625366,3509004.556406894,777178.9807306982,5253920.089738452
210.14000000000001,2344.783611941397,-1831.6819673957334,-1967.3718175975168,13.697404797050925,-32.9957756981253,-29.875463475459934,3509004.681355614,777178.6704252631,5253920.413789341
210.15,2344.920607646679,-1832.0121333407951,-1967.6701428356168,13.69884860066804,-33.00965492581971,-29.846837050327668,3509004.8060924313,777178.359913636,5253920.737515426
210.16,2345.0576795675543,-1832.3424488284418,-1967.9682045576649,13.704410939730982,-33.02425082955129,-29.81972717427222,3509004.930655475,777178.0492102446,5253921.061066464
