GPSTime,X-ECEF,Y-ECEF,Z-ECEF,cdt,variance,VX-ECEF,VY-ECEF,VZ-ECEF
2026-04-23 07:32:15.100,3509426.417232091,779147.2989389288,5250990.903067533,-46644.66139695881,52.499633124092306,-0.6483600474894047,-0.7912139827385545,0.5128194391727448
2026-04-23 07:32:15.200,3509426.3932508137,779147.2696725415,5250990.955560285,-46649.119731909595,53.44255613332256,-0.23981277365237474,-0.2926638722419739,0.5249275173991919
2026-04-23 07:32:15.300,3509426.413762528,779147.2880812327,5250990.860284558,-46653.62665954959,53.08378136454477,0.20511714275926352,0.18408691161312163,-0.9527572710067034
2026-04-23 07:32:15.400,3509426.4970080396,779147.2845679692,5250990.835493138,-46658.068130864456,52.78356152449734,0.8324551163241267,-0.03513263538479805,-0.24791419506072998
2026-04-23 07:32:15.500,3509426.4238623264,779147.2451063375,5250990.639301232,-46662.68179129561,52.9741154546025,-0.7314571319147944,-0.39461631677113473,-1.9619190599769354
2026-04-23 07:32:15.600,3509426.483262694,779147.2175242869,5250990.605470801,-46667.095683289044,53.31442071768425,0.5940036755055189,-0.2758205053396523,-0.33830431289970875
2026-04-23 07:32:15.700,3509426.506564398,779147.2518706487,5250990.763443467,-46671.46186147964,53.63080718856171,0.23301703855395317,0.3434636176098138,1.5797266643494368
2026-04-23 07:32:15.800,3509426.552550189,779147.237909889,5250990.76753681,-46675.855355193686,53.621333827257274,0.45985791366547346,-0.1396075973752886,0.04093342460691929
2026-04-23 07:32:15.900,3509426.5308097373,779147.2176866166,5250990.732403678,-46680.33617740992,53.91503581367289,-0.2174045192077756,-0.2022327238228172,-0.3513313177973032
2026-04-23 07:32:16.000,3509426.553187222,779147.1947413611,5250990.843469762,-46684.70911558809,54.63688360017408,0.22377484943717718,-0.22945255506783724,1.110660843551159
2026-04-23 07:32:16.100,3509426.5525712688,779147.1793179859,5250990.912853562,-46689.13783397991,55.710378329690805,-0.006159534677863121,-0.1542337518185377,0.6938380002975464
2026-04-23 07:32:16.200,3509426.5379531803,779147.139946779,5250990.744585309,-46693.6966733977,55.161379309528286,-0.14618088491261005,-0.39371206890791655,-1.6826825309544802
2026-04-23 07:32:16.300,3509426.5838846103,779147.1706891101,5250990.754366479,-46698.12703959983,55.213306686013105,0.4593143006786704,0.30742331058718264,0.09781169705092907
2026-04-23 07:32:16.400,3509426.6110245446,779147.1559680777,5250990.751572757,-46702.60004185602,55.59815741836328,0.2713993424549699,-0.1472103234846145,-0.02793721854686737
2026-04-23 07:32:16.500,3509426.580890635,779147.1203494305,5250990.658325229,-46707.11272157503,56.42494910095956,-0.30133909545838833,-0.35618647234514356,-0.9324752818793058
2026-04-23 07:32:16.600,3509426.570511139,779147.1129190001,5250990.69110844,-46711.56698537964,57.18092206641402,-0.10379496030509472,-0.07430430385284126,0.3278321120887995
2026-04-23 07:32:16.700,3509426.4981899834,779147.1645341346,5250990.754848334,-46716.02584809355,57.368753689329196,-0.7232115557417274,0.5161513446364552,0.6373989395797253
2026-04-23 07:32:16.800,3509426.5759421806,779147.1259427343,5250990.838098818,-46720.4078307152,57.770200257962905,0.7775219716131687,-0.38591400254517794,0.8325048442929983
2026-04-23 07:32:16.900,3509426.704979179,779147.0944712233,5250990.960076247,-46724.742870967464,57.692204851296445,1.2903699837625027,-0.3147151099983603,1.2197742890566587
2026-04-23 07:32:17.000,3509424.83034356,779148.9064138269,5250992.410103219,-46729.80390681973,64.30662267823148,-18.74635619111359,18.11942603555508,14.500269712880254
2026-04-23 07:32:17.100,3509424.812934722,779148.7937791403,5250992.253201788,-46734.36582764533,63.74992469269542,-0.17408838029950857,-1.1263468652032316,-1.5690143033862114
2026-04-23 07:32:17.200,3509424.840857523,779148.7333859616,5250992.171153145,-46738.854831268654,62.3581295456604,0.27922801207751036,-0.6039317871909589,-0.8204864338040352
